 &plot nbnd=  31, nks=   401 /
   -8.525   -8.187   -7.676   -6.976   -6.530   -5.655   -2.099   -0.809   -0.608    0.347
    0.359
            0.000000  0.000000 -0.317500
  -22.077  -20.894  -19.994  -19.204  -18.847  -17.670  -16.188  -14.881  -14.178  -13.318
  -12.340  -11.769  -11.355  -10.703  -10.136  -10.033   -9.867   -9.508   -8.770   -8.763
   -8.505   -8.174   -7.655   -6.983   -6.510   -5.647   -2.102   -0.828   -0.595    0.335
    0.347
            0.000000  0.000000 -0.315000
  -22.086  -20.903  -19.975  -19.211  -18.830  -17.663  -16.186  -14.872  -14.181  -13.346
  -12.327  -11.793  -11.365  -10.720  -10.134  -10.044   -9.865   -9.511   -8.773   -8.762
   -8.486   -8.160   -7.634   -6.991   -6.490   -5.639   -2.106   -0.848   -0.582    0.323
    0.336
            0.000000  0.000000 -0.312500
  -22.095  -20.912  -19.956  -19.218  -18.813  -17.657  -16.183  -14.864  -14.185  -13.374
  -12.314  -11.817  -11.376  -10.738  -10.133  -10.054   -9.862   -9.515   -8.783   -8.755
   -8.466   -8.147   -7.613   -6.998   -6.470   -5.632   -2.109   -0.867   -0.568    0.311
    0.324
            0.000000  0.000000 -0.310000
  -22.104  -20.921  -19.937  -19.225  -18.796  -17.651  -16.180  -14.856  -14.188  -13.402
  -12.301  -11.841  -11.386  -10.755  -10.133  -10.065   -9.858   -9.518   -8.793   -8.747
   -8.446   -8.134   -7.593   -7.006   -6.451   -5.624   -2.113   -0.887   -0.554    0.299
    0.312
            0.000000  0.000000 -0.307500
  -22.113  -20.930  -19.917  -19.232  -18.779  -17.645  -16.177  -14.849  -14.190  -13.430
  -12.288  -11.865  -11.397  -10.772  -10.134  -10.076   -9.853   -9.521   -8.803   -8.740
   -8.426   -8.120   -7.572   -7.014   -6.431   -5.617   -2.116   -0.907   -0.541    0.287
    0.300
            0.000000  0.000000 -0.305000
  -22.122  -20.938  -19.898  -19.239  -18.761  -17.639  -16.174  -14.842  -14.192  -13.459
  -12.275  -11.889  -11.407  -10.789  -10.135  -10.086   -9.849   -9.523   -8.813   -8.733
   -8.407   -8.107   -7.551   -7.021   -6.411   -5.609   -2.119   -0.927   -0.527    0.276
    0.289
            0.000000  0.000000 -0.302500
  -22.130  -20.947  -19.879  -19.246  -18.744  -17.634  -16.170  -14.836  -14.193  -13.487
